"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.4110481497589e-85,0.4795372211268,0.511,0.238,5.15240989603476e-82,"6","CNPY3"
3.18536529593439e-85,0.449996057917555,0.377,0.156,6.80712563741179e-82,"6","NUMB"
3.29727558326188e-85,0.510478927442472,0.258,0.089,7.04627792143065e-82,"6","AQP9"
4.39824728406606e-85,0.418755837751703,0.364,0.147,9.39905444604918e-82,"6","PLSCR1"
1.64586778809757e-84,0.433745590025493,0.323,0.124,3.51721946316451e-81,"6","COLGALT1"
1.94863141618208e-84,0.484220359496626,0.266,0.094,4.1642253363811e-81,"6","SCIMP"
1.69975769703979e-83,0.419158189488708,0.453,0.2,3.63238219857404e-80,"6","RHOG"
3.51831920406583e-83,0.464105480705224,0.732,0.389,7.51864813908869e-80,"6","PGK1"
1.02238831594924e-82,0.399704107634715,0.612,0.297,2.18484383118352e-79,"6","NOTCH2"
3.35926453460248e-82,0.429899851979041,0.361,0.149,7.1787483104455e-79,"6","TRIM25"
5.49974170857239e-82,0.40236709682207,0.561,0.267,1.17529480312192e-78,"6","SH3BGRL"
2.75938222841995e-81,0.472971519581231,0.381,0.163,5.89679982213344e-78,"6","TLE3"
2.82626681501649e-81,0.412124957119679,0.469,0.214,6.03973218369024e-78,"6","FLOT1"
3.43071789648024e-80,0.301499396911481,0.387,0.159,7.33144414477827e-77,"6","FOSL2"
4.04867350438194e-80,0.386817475099266,0.518,0.245,8.65201527886421e-77,"6","POU2F2"
6.11872649535923e-80,0.41437500316817,0.645,0.324,1.30757185205827e-76,"6","SH3BGRL3"
6.690770009763e-79,0.405959042569043,0.62,0.312,1.42981755108635e-75,"6","ZFAND5"
8.03266401177619e-79,0.338016893948565,0.494,0.224,1.71658029931657e-75,"6","TPP1"
1.96687861855859e-78,0.282234709589162,1,1,4.2032196078597e-75,"6","RNA18S5"
2.58077007114885e-78,0.305367941032743,0.375,0.155,5.51510564204509e-75,"6","RUNX1"
6.75891534111727e-78,0.354304971734054,0.544,0.257,1.44438020839676e-74,"6","RNASET2"
2.25084787047606e-77,0.41749654754445,0.288,0.11,4.81006189920733e-74,"6","FES"
2.60019464491208e-77,0.435929034078992,0.296,0.115,5.55661595617712e-74,"6","KDM1B"
5.63405499373582e-77,0.416516140235456,0.419,0.187,1.20399755216134e-73,"6","NAGK"
3.9651854600618e-76,0.45485782499344,0.315,0.127,8.47360132815206e-73,"6","RHOB"
4.91080276968798e-76,0.362862817748082,0.363,0.151,1.04943855188232e-72,"6","IER5"
8.13455831366975e-76,0.364691633532404,0.616,0.309,1.73835511163122e-72,"6","EIF3C"
8.34842051722083e-76,0.449939982806501,0.962,0.748,1.78405746453009e-72,"6","H3F3B"
1.40134113745069e-75,0.319104887006587,0.39,0.167,2.99466601073212e-72,"6","ITGAX"
2.16874403910811e-75,0.444705175540144,0.268,0.1,4.63460601157403e-72,"6","PPM1F"
2.61546581309803e-75,0.394063199823813,0.341,0.142,5.58925044259049e-72,"6","EVI2A"
1.55639116052532e-74,0.435429050388562,0.804,0.462,3.32600791004261e-71,"6","CYBA"
2.9227476333893e-74,0.424531141431635,0.413,0.186,6.24591169255293e-71,"6","UBE2L6"
1.06108387583572e-73,0.394845509896195,0.62,0.315,2.26753624266093e-70,"6","RTN4"
1.47379863650486e-73,0.417577111698633,0.399,0.18,3.14950768621089e-70,"6","CORO1C"
6.27228038893691e-73,0.390230532272633,0.273,0.104,1.34038631911582e-69,"6","SLC25A37"
4.39409225012237e-72,0.373773101394987,0.345,0.146,9.3901751385115e-69,"6","RBPJ"
3.59419743090775e-71,0.358465708286493,0.587,0.3,7.68079990984987e-68,"6","EIF3L"
2.41254786472487e-70,0.401885771068679,0.796,0.465,5.15561478691705e-67,"6","SLC25A6"
3.2466806363656e-70,0.412683964536164,0.734,0.408,6.9381565199133e-67,"6","GMFG"
2.71683116121865e-69,0.392481228527665,0.599,0.313,5.80586819152426e-66,"6","DDX21"
2.75022866966737e-69,0.334646369344455,0.58,0.292,5.87723866707916e-66,"6","VAMP8"
8.75814708468615e-68,0.379655244971096,0.444,0.212,1.87161603199743e-64,"6","CNDP2"
3.42711471422964e-67,0.429032884486705,0.891,0.567,7.32374414430873e-64,"6","RHOA"
4.14117670187176e-67,0.340433286440925,0.522,0.257,8.84969461189996e-64,"6","MAP4K4"
5.04589852206702e-67,0.307130575401065,0.416,0.191,1.07830851416572e-63,"6","ARHGAP26"
5.5018532082158e-67,0.333433384194031,0.283,0.113,1.17574603059572e-63,"6","ATG16L2"
5.72581763318259e-67,0.366887884960154,0.421,0.197,1.22360722821112e-63,"6","PLXNC1"
7.35354850348388e-67,0.338331698714446,0.316,0.133,1.57145331519451e-63,"6","RNF13"
8.6988013495636e-67,0.334601687711784,0.298,0.123,1.85893384840174e-63,"6","FGD2"
6.19779502396452e-66,0.377833458786284,0.5,0.246,1.32446879662122e-62,"6","ZFP36L1"
1.44654389855488e-65,0.367195467166394,0.262,0.104,3.09126431121178e-62,"6","GLB1"
3.54453474644788e-65,0.264089654429823,0.471,0.224,7.57467075315912e-62,"6","JUND"
9.2225635266772e-65,0.30796817331951,0.3,0.124,1.97086182565092e-61,"6","B4GALT5"
3.89990080298717e-64,0.385788051161669,0.589,0.315,8.33408801598358e-61,"6","TNFAIP3"
1.08435308146102e-63,0.285108867376952,0.387,0.177,2.3172625350822e-60,"6","BAZ2B"
3.4920783467431e-63,0.391121325568009,0.277,0.114,7.46257142699e-60,"6","NAAA"
3.63352393084789e-63,0.291114808969724,0.75,0.405,7.76484064022195e-60,"6","MYO1F"
5.80563626695594e-63,0.279293036520508,0.432,0.205,1.24066447024848e-59,"6","H3F3C"
3.09411260484344e-62,0.362414055306407,0.509,0.26,6.61211863655044e-59,"6","PSMA4"
3.40594217486021e-61,0.299464694642426,0.523,0.266,7.27849842767628e-58,"6","FERMT3"
3.42842259081237e-61,0.310585312682194,0.419,0.2,7.32653907656604e-58,"6","LAMP2"
3.89903351802562e-61,0.298498746817992,0.525,0.267,8.33223462802074e-58,"6","DBNL"
3.96782436144295e-61,0.288617446360066,0.617,0.32,8.47924066040359e-58,"6","DEK"
1.29027729609235e-60,0.409076105740915,0.589,0.329,2.75732258174935e-57,"6","JUN"
6.01553786227745e-60,0.319968350598999,0.858,0.529,1.28552044116869e-56,"6","PLEK"
9.75694883543761e-60,0.321092395890765,0.312,0.136,2.08505996613302e-56,"6","TMEM127"
4.87588408931813e-59,0.252639116921948,0.378,0.175,1.04197642988728e-55,"6","MAP3K3"
5.79025761223813e-59,0.337083599602734,0.628,0.342,1.23737805173529e-55,"6","SERP1"
1.92311822412424e-58,0.280730582010785,0.462,0.229,4.10970364495351e-55,"6","YPEL5"
2.32058085789695e-58,0.321297973094201,0.635,0.344,4.95908129332579e-55,"6","GDI2"
2.42829887087475e-58,0.315300843607828,0.639,0.351,5.18927468705933e-55,"6","HADHA"
4.72017809845601e-58,0.322744146042786,0.351,0.162,1.00870205964005e-54,"6","LGALS9"
1.81317490570857e-57,0.337271405902388,0.369,0.173,3.87475477349921e-54,"6","FAM101B"
3.57147420077889e-57,0.281641302123481,0.362,0.168,7.63224036706449e-54,"6","IFNGR1"
6.61750625958598e-57,0.313457056537501,0.433,0.216,1.41416108767352e-53,"6","MGAT1"
6.21128670788464e-56,0.273189388933783,0.428,0.211,1.32735196947495e-52,"6","UBE2R2"
1.5071849872637e-55,0.330248790411973,0.656,0.369,3.22085431778252e-52,"6","LSP1"
2.81508139328274e-55,0.327834564414758,0.92,0.65,6.01582893744523e-52,"6","RPS9"
4.59862644761751e-55,0.349999823911533,0.856,0.549,9.82726471855862e-52,"6","PFDN5"
5.78647425305372e-55,0.308301544789728,0.423,0.211,1.23656954787758e-51,"6","RNF149"
2.2443734982318e-53,0.336529069645863,0.252,0.108,4.79622616572136e-50,"6","DAPP1"
4.37272869193413e-52,0.306554857978239,0.328,0.155,9.34452121466323e-49,"6","PRKCD"
1.3192992203416e-51,0.265561592720566,0.388,0.192,2.81934243386999e-48,"6","NADK"
1.40504458632374e-51,0.298683597618554,0.714,0.418,3.00258028097384e-48,"6","DDX3X"
6.34648657950763e-51,0.322460076782451,0.86,0.541,1.35624418204078e-47,"6","GNAI2"
7.40176335976941e-51,0.250255887223699,0.533,0.287,1.58175682998272e-47,"6","TNIP1"
1.11231972013451e-50,0.291975689495124,0.813,0.498,2.37702724192744e-47,"6","STK17B"
7.14587547675662e-50,0.277704176677035,0.304,0.143,1.52707358938289e-46,"6","TXN"
7.45755002901634e-50,0.26051833801108,0.594,0.329,1.59367844120079e-46,"6","TPI1"
6.64972282450335e-49,0.265573579991888,0.996,0.852,1.42104576759637e-45,"6","LCP1"
2.40996234085258e-48,0.286746982640305,0.283,0.131,5.15008952240196e-45,"6","CPEB4"
1.85352430756084e-47,0.277136163147885,0.283,0.131,3.96098144525752e-44,"6","SH2B3"
2.86154111057131e-47,0.291676849185466,0.834,0.521,6.11511335329089e-44,"6","ARPC5"
2.46303199227482e-44,0.281617424657517,0.771,0.473,5.2634993674913e-41,"6","CDC42"
2.63654901723429e-43,0.251320633718278,0.307,0.151,5.63430524982968e-40,"6","SEC61B"
5.18582946054303e-41,0.26980644299974,0.408,0.222,1.10821175571805e-37,"6","YWHAE"
6.83705719462548e-39,0.282767827379952,0.949,0.721,1.46107912249147e-35,"6","MYL6"
1.07957479507998e-37,0.286139580232299,0.886,0.62,2.30705133708591e-34,"6","NACA"
0,2.37362121827621,0.772,0.223,0,"7","IL7R"
0,1.93531436371937,0.59,0.169,0,"7","TRAC"
0,1.92909854630746,0.594,0.161,0,"7","TCF7"
0,1.89344082103975,0.29,0.034,0,"7","CD28"
0,1.83500365252391,0.695,0.238,0,"7","LTB"
2.46575642970815e-295,1.79547616924687,0.55,0.171,5.26932149028631e-292,"7","DGKA"
3.13336561520397e-273,1.65608276371856,0.402,0.094,6.69600231969089e-270,"7","LEF1"
4.28213049114737e-269,1.93114796336422,0.389,0.095,9.15091285958193e-266,"7","MYC"
2.15108838188336e-237,1.59244305583257,0.504,0.161,4.59687587208475e-234,"7","IL32"
1.54941979010906e-228,1.67421820012505,0.25,0.044,3.31111009146305e-225,"7","TRAT1"
5.17632161243391e-218,1.66050226861591,0.268,0.053,1.10617992857713e-214,"7","INPP4B"
8.89241885091022e-215,1.45860043705409,0.734,0.372,1.90030990843951e-211,"7","TRBC2"
2.23888766783336e-210,1.59292455082593,0.359,0.095,4.78450294615989e-207,"7","RCAN3"
2.32304120939859e-209,1.58514069734759,0.318,0.075,4.96433906448478e-206,"7","CAMK4"
9.55108386987104e-202,1.5891993447527,0.265,0.055,2.04106662299144e-198,"7","MAL"
3.70637453491449e-197,1.11713699806585,0.863,0.515,7.92052238111226e-194,"7","ETS1"
2.30410019822116e-196,1.28201516209104,0.652,0.287,4.92386212359863e-193,"7","SPOCK2"
7.19496025395645e-177,1.47763493270425,0.29,0.072,1.53756300627049e-173,"7","CD5"
2.46151680985e-162,1.45899605666773,0.312,0.087,5.26026142264944e-159,"7","CCR7"
2.73107737823338e-162,1.4330297300279,0.49,0.199,5.83631235728474e-159,"7","PIK3IP1"
2.68980051245547e-161,1.60123181559298,0.418,0.156,5.74810369511734e-158,"7","ATP8B2"
2.1171685297785e-136,1.42373584602715,0.354,0.123,4.52438914813665e-133,"7","ITK"
2.11236595460137e-133,1.46573154569748,0.385,0.149,4.51412604498313e-130,"7","HIVEP2"
1.24524698923165e-128,1.44179679205702,0.41,0.168,2.66109281598804e-125,"7","BIRC3"
1.96183657659635e-127,1.1730142334342,0.599,0.341,4.1924447641864e-124,"7","LDHB"
1.49390655679351e-125,1.13093444806964,0.422,0.166,3.19247831186773e-122,"7","CD3G"
6.73817209295206e-125,1.28949546806993,0.376,0.142,1.43994737626386e-121,"7","CD6"
7.72865605675069e-124,1.19014369904054,0.41,0.163,1.65161379932762e-120,"7","CD3E"
1.55775208790494e-120,1.06684114766075,0.697,0.438,3.32891621185286e-117,"7","SLFN5"
2.48010307605271e-109,1.04440063862376,0.459,0.206,5.29998027352463e-106,"7","CD3D"
1.18906253793292e-108,1.39277890378968,0.278,0.094,2.54102664356265e-105,"7","ITGA6"
2.51761946398184e-107,1.34826496493315,0.402,0.177,5.3801527945292e-104,"7","BCL2"
1.18919750905581e-101,0.611859570953442,0.917,0.828,2.54131507685227e-98,"7","RPS12"
7.32879341215553e-98,1.40157491757664,0.404,0.199,1.56616315217764e-94,"7","IL6ST"
2.06404414683151e-96,1.1105697905903,0.397,0.175,4.41086234177893e-93,"7","BCL11B"
5.0755154557047e-96,1.29871578407184,0.3,0.116,1.0846376528841e-92,"7","GIMAP5"
2.22274355653396e-93,0.573106263327112,0.929,0.858,4.75000298031308e-90,"7","RPL13A"
9.92051752275436e-93,1.05091133695332,0.621,0.44,2.12001459461261e-89,"7","TMEM123"
8.13099057419276e-92,1.24878247248799,0.445,0.233,1.73759268570499e-88,"7","PBXIP1"
5.19742054394801e-91,1.14734049509586,0.557,0.36,1.11068877024169e-87,"7","CYLD"
2.04804314374884e-87,1.02532255439124,0.397,0.181,4.37666819819128e-84,"7","ABLIM1"
3.94681501094523e-87,1.29416552775029,0.367,0.172,8.43434367838996e-84,"7","GPRIN3"
4.28432301432435e-83,0.902863119394671,0.671,0.51,9.15559828161115e-80,"7","TMEM66"
3.14857140816696e-78,1.12569859209501,0.499,0.305,6.7284970992528e-75,"7","SPTAN1"
1.37223516737081e-77,0.476856370531289,0.969,0.929,2.93246655267141e-74,"7","EEF1A1"
2.32245695511202e-73,1.2149778190062,0.281,0.119,4.96309051307439e-70,"7","TRIB2"
1.34975355511415e-72,0.92855133931248,0.373,0.179,2.88442334727894e-69,"7","CD2"
6.82710286438742e-71,0.45745996473093,0.961,0.913,1.45895188211959e-67,"7","TPT1"
1.25755023056095e-69,0.473340479924047,0.907,0.847,2.68738484270874e-66,"7","RPL13"
1.26103873246317e-69,1.04690538116162,0.426,0.24,2.69483977127378e-66,"7","GIMAP7"
7.49331672170048e-69,0.707085887313377,0.725,0.616,1.60132178342739e-65,"7","RPS29"
2.67490658737084e-68,1.11735784484709,0.344,0.173,5.71627537721149e-65,"7","NOSIP"
1.64177636788908e-67,1.16175683877746,0.481,0.314,3.50847609817896e-64,"7","PIM1"
1.70829251552494e-67,0.627337033781856,0.817,0.738,3.6506211056768e-64,"7","RPL14"
3.6160359373785e-67,1.05644329104263,0.467,0.295,7.72746879817785e-64,"7","STAT5B"
1.13748665037393e-66,1.23886561384721,0.405,0.235,2.43080897184909e-63,"7","PAG1"
4.39217422232752e-64,0.677594042376371,0.755,0.656,9.38607631311391e-61,"7","RPL32"
2.27466078106521e-63,0.73230975957944,0.582,0.378,4.86095008913636e-60,"7","SLC38A1"
5.69826533353655e-63,0.993742071829739,0.503,0.332,1.21771930177676e-59,"7","EPB41"
2.3680533982262e-61,0.537021695543701,0.884,0.817,5.06053011200938e-58,"7","MYH9"
4.10204166059521e-60,0.361945509714202,0.961,0.916,8.76606302869197e-57,"7","RPS6"
1.97068069224222e-59,1.04870876592921,0.289,0.136,4.21134463932162e-56,"7","CD69"
2.96810396132241e-58,0.827307265267416,0.407,0.224,6.34283816534599e-55,"7","LCK"
2.2960330864476e-57,1.17939738500226,0.251,0.114,4.90662270573852e-54,"7","SESN3"
4.53467701658696e-55,0.881812789546911,0.613,0.51,9.69060478444634e-52,"7","STK17B"
6.30625615893231e-54,1.15617418385894,0.31,0.169,1.34764694116383e-50,"7","CD4"
2.60694398378616e-53,0.964536401635204,0.465,0.314,5.57103929335102e-50,"7","GIMAP4"
1.89425646353692e-52,0.761973113797763,0.499,0.322,4.04802606257839e-49,"7","EVL"
3.15418334994639e-51,0.809503124040703,0.535,0.382,6.74048981883545e-48,"7","RBL2"
8.05061946989752e-51,0.449498857606581,0.853,0.776,1.7204173807171e-47,"7","RPLP2"
3.67788481068714e-49,0.49773194996446,0.867,0.818,7.85963984043841e-46,"7","RPLP1"
2.24956579309146e-48,0.463368776309835,0.848,0.782,4.80732209983644e-45,"7","RPS8"
4.18435442759133e-47,0.747701768312568,0.626,0.51,8.94196541176267e-44,"7","FYB"
1.24602075445855e-45,0.786571023597351,0.515,0.365,2.66274635227792e-42,"7","SPTBN1"
3.6691244986233e-45,0.78278491416734,0.611,0.515,7.84091905355799e-42,"7","SMCHD1"
1.54386522390284e-43,0.46264195210475,0.926,0.88,3.29923998348036e-40,"7","TXNIP"
3.60168750072622e-43,0.382465569837457,0.88,0.844,7.69680618905193e-40,"7","RPL11"
2.48355127916779e-42,0.427004315708901,0.875,0.831,5.30734908358157e-39,"7","DDX5"
1.37614310597095e-41,0.380668449782782,0.882,0.852,2.94081781745993e-38,"7","RPL31"
2.95037523484502e-41,0.266373813030418,1,1,6.30495187686381e-38,"7","RNA28S5"
1.03704310143743e-40,0.721924466474698,0.576,0.466,2.21616110777179e-37,"7","IKZF1"
1.04813016201131e-40,0.77016058801175,0.563,0.447,2.23985415621816e-37,"7","KIAA1551"
1.92400660215753e-40,1.07500973918465,0.251,0.135,4.11160210881064e-37,"7","MDFIC"
3.38599310276629e-40,0.782249269713758,0.524,0.414,7.23586726061157e-37,"7","EIF4A2"
3.06140675729129e-39,0.906958062754048,0.456,0.349,6.54222624033148e-36,"7","GSTK1"
4.2080057460985e-39,0.474125034799691,0.756,0.695,8.9925082794125e-36,"7","RPS21"
1.80358444288898e-38,0.814410943727352,0.416,0.292,3.85425995445374e-35,"7","SOD1"
7.56019534102767e-38,0.632924018861434,0.595,0.489,1.61561374437761e-34,"7","ADD3"
8.04804521146802e-38,0.974097777899239,0.289,0.167,1.71986726169072e-34,"7","ARID5B"
1.0174172806292e-37,0.544800158932207,0.707,0.644,2.17422072870459e-34,"7","SF3B1"
1.54839438043464e-37,0.574654578956556,0.663,0.577,3.30891879098883e-34,"7","RPS27"
1.96155956155404e-36,0.415638236082464,0.794,0.733,4.19185278304098e-33,"7","RPS20"
2.26408659312046e-36,0.340856928639134,0.862,0.811,4.83835304949842e-33,"7","RPS18"
2.51623713679497e-36,0.722429095800477,0.497,0.382,5.37719876133086e-33,"7","TRAF3IP3"
2.93016912115392e-36,0.733106454308752,0.505,0.376,6.26177141190592e-33,"7","CHD3"
1.34198913754154e-35,0.732638647394282,0.313,0.184,2.86783078692627e-32,"7","PCED1B-AS1"
1.44079652781392e-35,0.305531685635053,0.916,0.874,3.07898217993835e-32,"7","RPL19"
5.93964188635991e-35,0.588139763665444,0.601,0.505,1.26930147111511e-31,"7","RPSAP58"
8.63959832655476e-35,0.643233138713434,0.433,0.292,1.84628216238475e-31,"7","CCND2"
2.61764471717156e-34,0.38240016136177,0.779,0.714,5.59390676059563e-31,"7","RPS5"
3.9764454087349e-34,0.537360649524886,0.668,0.608,8.49766383846649e-31,"7","RPL12"
1.92152137144368e-33,0.807565869344833,0.333,0.209,4.10629117077515e-30,"7","SATB1"
6.57538721633372e-33,1.03094651607597,0.326,0.221,1.40516024813052e-29,"7","UBALD2"
6.58591852292429e-33,0.573486974512199,0.515,0.384,1.40741078834892e-29,"7","CYFIP2"
1.00897136446438e-32,0.846718096330865,0.33,0.212,2.15617180586039e-29,"7","GCC2"
1.01684139923552e-31,0.681612061730646,0.548,0.444,2.17299007016631e-28,"7","XAF1"
5.3595142375779e-31,0.620520672184237,0.602,0.53,1.1453281925704e-27,"7","FAM65B"
3.18807864229859e-30,0.697970054818362,0.288,0.172,6.81292405859208e-27,"7","OPTN"
5.64266556986137e-30,0.624891854754013,0.489,0.384,1.20583763227937e-26,"7","NPM1"
8.66580172961014e-30,0.777846930305614,0.619,0.564,1.85188182961769e-26,"7","MTRNR2L1"
1.05752680354971e-29,0.740204983807366,0.374,0.261,2.25993477918574e-26,"7","GAS5"
1.76300191672321e-29,0.415700258586315,0.752,0.707,3.76753509603751e-26,"7","RPL35A"
2.21837170966382e-29,0.647448496914123,0.481,0.374,4.74066034355157e-26,"7","CD52"
2.74554425224156e-28,0.417410890896039,0.74,0.681,5.86722806704022e-25,"7","RPLP0"
3.19729209157897e-28,0.577360893168376,0.57,0.488,6.83261319970426e-25,"7","HSPA8"
4.63486346369845e-28,0.55332529901884,0.527,0.398,9.90470322192358e-25,"7","PTPRCAP"
1.32944992089092e-27,0.829638690453095,0.266,0.164,2.84103448094389e-24,"7","CDC25B"
1.58473649551457e-27,0.515375837821717,0.636,0.58,3.38658189091463e-24,"7","MBNL1"
5.89740639920894e-27,0.289291174842822,0.864,0.826,1.26027574751095e-23,"7","RPS2"
1.09113874501588e-26,0.381717451566484,0.808,0.769,2.33176349809894e-23,"7","RPL34"
3.1548452319017e-26,0.529892769749196,0.625,0.571,6.74190426057393e-23,"7","HSP90AB1"
4.87087280200561e-26,0.565433406478893,0.519,0.417,1.0409055177886e-22,"7","ATM"
1.04185044676271e-25,0.380936044579797,0.836,0.808,2.22643440473191e-22,"7","RPS16"
1.46575726033113e-25,0.702831552599163,0.44,0.345,3.13232326532763e-22,"7","OGT"
1.21384674217468e-24,0.644467276464397,0.416,0.317,2.59399048802728e-21,"7","FOXP1"
2.67727211061295e-24,0.433567096471517,0.677,0.614,5.72133050037986e-21,"7","BTG1"
3.32996477207866e-24,0.720573052023777,0.43,0.347,7.11613471793209e-21,"7","ZC3HAV1"
2.77299941712355e-23,0.332949499781952,0.837,0.822,5.92589975439302e-20,"7","RPL27A"
3.74203018919043e-23,0.302056180824461,0.839,0.812,7.99671851429994e-20,"7","GNB2L1"
6.30413205868573e-23,0.639791061132025,0.279,0.178,1.34719302094114e-19,"7","RORA"
1.46256667357267e-22,0.410196074548719,0.644,0.585,3.1255049814248e-19,"7","GLTSCR2"
2.63832674982347e-22,0.26159471943248,0.859,0.838,5.63810426437277e-19,"7","RPL4"
4.7460412625323e-22,0.720220742679913,0.283,0.189,1.01422901780315e-18,"7","MDN1"
6.78781378778669e-22,0.522168288586307,0.565,0.519,1.45055580645001e-18,"7","RPL38"
3.21453639403811e-21,0.672989316166923,0.396,0.312,6.86946427405945e-18,"7","SEMA4D"
3.87917546675147e-20,0.271252442530417,0.839,0.81,8.28979797244789e-17,"7","RPS19"
4.84654303998203e-20,0.507524664892972,0.575,0.495,1.03570624764416e-16,"7","SELL"
5.40571987678519e-20,0.470269460863807,0.526,0.449,1.155202337669e-16,"7","RPSA"
9.5039943072701e-19,0.258728051502702,0.845,0.822,2.03100358346362e-15,"7","EEF2"
1.5086666805824e-18,0.661822480448184,0.259,0.177,3.22402069640459e-15,"7","KIF2A"
6.02900021033924e-18,0.341977822104078,0.684,0.66,1.2883973449495e-14,"7","RPL10A"
6.94179695448338e-18,0.519903780263383,0.515,0.466,1.4834620091731e-14,"7","ILF3"
7.64787935463545e-18,0.446050197339953,0.498,0.424,1.6343518180856e-14,"7","NAP1L1"
1.19161451720399e-17,0.577923002458029,0.308,0.22,2.54648022326492e-14,"7","GOLGA8B"
1.44764520135942e-17,0.585228813104572,0.436,0.36,3.09361779530508e-14,"7","KMT2A"
1.58840314527025e-17,0.446792018131574,0.553,0.515,3.39441752144252e-14,"7","HNRNPA1"
2.41584547701377e-17,0.321917148174399,0.674,0.639,5.16266178437842e-14,"7","RPS23"
2.50818253326991e-17,0.366658650937443,0.659,0.639,5.3599860735978e-14,"7","RPS15"
8.09082848148634e-17,0.801903848989947,0.297,0.231,1.72901004649363e-13,"7","IL6R"
4.34308780997141e-16,0.695235917129899,0.293,0.216,9.2811786499089e-13,"7","IFI44L"
6.80041949870928e-16,0.586696706552319,0.397,0.332,1.45324964687417e-12,"7","FAM107B"
7.61893340517789e-16,0.502384574162837,0.486,0.435,1.62816606868652e-12,"7","RPS25"
2.30081563396352e-15,0.465771901362781,0.52,0.482,4.91684300978005e-12,"7","HNRNPH1"
2.48678040182377e-15,0.538691328163999,0.454,0.396,5.31424971869739e-12,"7","CHD2"
2.70863935919213e-15,0.436780981878885,0.624,0.603,5.78836231059359e-12,"7","ADAR"
7.06579087470699e-15,0.50674202623982,0.451,0.394,1.50995950992488e-11,"7","CDC42SE2"
7.25372457851514e-15,0.421303763161946,0.591,0.574,1.55012094242869e-11,"7","RPL24"
1.45828780560273e-14,0.419766563838176,0.637,0.633,3.11636104057304e-11,"7","SRRM2"
3.65627548407223e-14,0.310337033466082,0.736,0.728,7.81346070946235e-11,"7","RPS13"
4.55268079983763e-14,0.611959361006348,0.3,0.232,9.72907886925301e-11,"7","G3BP1"
6.80471157689712e-14,0.561303528802191,0.445,0.406,1.45416686398292e-10,"7","RPL39"
1.60260108507149e-13,0.510233708533153,0.402,0.338,3.42475851879777e-10,"7","PIK3R1"
1.68327983214649e-13,0.408990091338697,0.603,0.592,3.59716900129705e-10,"7","DDX17"
2.26246904737342e-13,0.264056443587628,0.691,0.674,4.834896354237e-10,"7","RPS27A"
2.53077211918587e-13,0.543240674562765,0.447,0.399,5.4082600187002e-10,"7","ANKRD12"
9.82752886491726e-13,0.577240327874526,0.374,0.312,2.10014291843282e-09,"7","NKTR"
1.37988732873697e-12,0.607425673485626,0.277,0.216,2.9488192215109e-09,"7","C6orf48"
1.5475766735492e-12,0.504087998217695,0.318,0.246,3.30717135137464e-09,"7","GOLGA8A"
1.59328758392429e-12,0.310781488744317,0.71,0.714,3.40485556684621e-09,"7","FAU"
1.66412782307506e-12,0.42106861281225,0.552,0.537,3.5562411579114e-09,"7","RPL37"
1.73529758619484e-12,0.62602950148113,0.3,0.237,3.70833094169838e-09,"7","ISG20"
2.05764509685002e-12,0.419830545492636,0.491,0.445,4.39718757196848e-09,"7","CYTH1"
5.38092187979914e-12,0.286587673642011,0.894,0.894,1.14990300571308e-08,"7","TMSB4X"
6.5974488401788e-12,0.357117368338358,0.578,0.566,1.40987481714621e-08,"7","SRSF5"
7.24156618339276e-12,0.266245902848115,0.632,0.625,1.54752269339103e-08,"7","RPL9"
9.61471937137832e-12,0.409904511673289,0.533,0.513,2.05466552966355e-08,"7","HNRNPDL"
1.59915328073365e-11,0.519999058033934,0.354,0.301,3.4173905609278e-08,"7","TRIM22"
1.91367933382425e-11,0.519929211960039,0.411,0.375,4.08953273638243e-08,"7","SEPT9"
2.48636139788474e-11,0.275180067591195,0.659,0.649,5.3133543072797e-08,"7","RPL18A"
3.41548205322355e-11,0.559415072884809,0.368,0.32,7.29888514773872e-08,"7","TTC3"
6.30305729236090e-11,0.406995120942814,0.546,0.536,1.34696334337753e-07,"7","STK4"
8.10283672590586e-11,0.28509431161352,0.611,0.595,1.73157620832608e-07,"7","RPL10"
8.91520155412922e-11,0.539552058453276,0.365,0.322,1.90517857211741e-07,"7","ANP32B"
1.79688490541822e-10,0.362715477037892,0.522,0.506,3.83994304287874e-07,"7","RPL22"
2.54176542017783e-10,0.471138126005953,0.455,0.437,5.43175270292003e-07,"7","LINC00657"
4.58635400085029e-10,0.288873859545763,0.684,0.686,9.80103849981708e-07,"7","HSP90AA1"
4.59540058736966e-10,0.437350545772663,0.503,0.481,9.82037105520896e-07,"7","MYCBP2"
6.17135680167608e-10,0.301264088742134,0.548,0.528,1.31881894851818e-06,"7","EIF4B"
6.63262614247284e-10,0.455316058115916,0.411,0.372,1.41739220664645e-06,"7","RAD21"
7.24026965492801e-10,0.400079625233038,0.557,0.556,1.54724562525812e-06,"7","RPS28"
1.32039978766696e-09,0.471082712267119,0.447,0.413,2.8216943462443e-06,"7","SORL1"
1.44084431869244e-09,0.532758768215414,0.28,0.228,3.07908430904574e-06,"7","PDCD4"
1.77556975212989e-09,0.38936725436467,0.625,0.612,3.79439256030158e-06,"7","KLF6"
2.19239445653618e-09,0.467682874448826,0.443,0.419,4.68514695361781e-06,"7","WNK1"
8.94412232410778e-09,0.551654491831336,0.295,0.249,1.91135894066183e-05,"7","CNTRL"
